>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
1.65000e+01	1.31317e-03 	 38.5 	 3.410831E-05 	 2.918156E+02 	 8.555556E+06
1.60000e+01	9.45691e-04 	 29.4 	 3.216636E-05 	 2.101536E+02 	 6.533333E+06
1.55000e+01	6.81709e-04 	 22.3 	 3.056991E-05 	 1.514909E+02 	 4.955556E+06
1.50000e+01	4.98604e-04 	 16.2 	 3.077802E-05 	 1.108009E+02 	 3.6E+06
1.45000e+01	3.70239e-04 	 12.2 	 3.034746E-05 	 8.227533E+01 	 2.711111E+06
1.40000e+01	2.86555e-04 	 9.2 	 3.114728E-05 	 6.367889E+01 	 2.044444E+06
1.35000e+01	1.98707e-04 	 7.1 	 2.79869E-05 	 4.415711E+01 	 1.577778E+06
1.30000e+01	1.39477e-04 	 5.1 	 2.734843E-05 	 3.099489E+01 	 1.133333E+06
1.25000e+01	1.16437e-04 	 4.1 	 2.839927E-05 	 2.587489E+01 	 9.111111E+05
1.20000e+01	1.07782e-04 	 3.1 	 3.476839E-05 	 2.395156E+01 	 6.888889E+05
1.15000e+01	8.61993e-05 	 2.1 	 4.104729E-05 	 1.91554E+01 	 4.666667E+05
1.10000e+01	6.08962e-05 	 1.1 	 5.536018E-05 	 1.353249E+01 	 2.444444E+05
1.05000e+01	4.21196e-05 	 1.1 	 3.829055E-05 	 9.359911E+00 	 2.444444E+05
1.00000e+01	4.39526e-05 	 1.1 	 3.995691E-05 	 9.767244E+00 	 2.444444E+05
9.50000e+00	4.34576e-05 	 0.1 	 4.34576E-04 	 9.657244E+00 	 2.222222E+04
9.00000e+00	2.84330e-05 	 0.1 	 2.8433E-04 	 6.318444E+00 	 2.222222E+04
8.50000e+00	2.34958e-05 	 0.1 	 2.34958E-04 	 5.221289E+00 	 2.222222E+04
8.00000e+00	1.73427e-05 	 0.1 	 1.73427E-04 	 3.853933E+00 	 2.222222E+04
7.50000e+00	1.46883e-05 	 0.1 	 1.46883E-04 	 3.264067E+00 	 2.222222E+04
7.00000e+00	1.34005e-05 	 0.1 	 1.34005E-04 	 2.977889E+00 	 2.222222E+04
6.50000e+00	1.11489e-05 	 0.1 	 1.11489E-04 	 2.477533E+00 	 2.222222E+04
6.00000e+00	8.71640e-06 	 0.1 	 8.7164E-05 	 1.936978E+00 	 2.222222E+04
5.50000e+00	2.99162e-05 	 0.1 	 2.99162E-04 	 6.648044E+00 	 2.222222E+04
5.00000e+00	2.35128e-05 	 0.1 	 2.35128E-04 	 5.225067E+00 	 2.222222E+04
4.50000e+00	2.12590e-05 	 0.1 	 2.1259E-04 	 4.724222E+00 	 2.222222E+04
4.00000e+00	1.82668e-05 	 0.1 	 1.82668E-04 	 4.059289E+00 	 2.222222E+04
3.50000e+00	1.43745e-05 	 0.1 	 1.43745E-04 	 3.194333E+00 	 2.222222E+04
3.00000e+00	9.21826e-06 	 0.1 	 9.21826E-05 	 2.048502E+00 	 2.222222E+04
2.50000e+00	9.00628e-06 	 0.1 	 9.00628E-05 	 2.001396E+00 	 2.222222E+04
2.00000e+00	5.93134e-06 	 0.1 	 5.93134E-05 	 1.318076E+00 	 2.222222E+04
1.50000e+00	3.86769e-06 	 0.1 	 3.86769E-05 	 8.594867E-01 	 2.222222E+04
1.00000e+00	2.12650e-06 	 0.1 	 2.1265E-05 	 4.725556E-01 	 2.222222E+04
5.00000e-01	7.43502e-07 	 0.1 	 7.43502E-06 	 1.652227E-01 	 2.222222E+04
0.00000e+00	-1.97637e-10 	 0.1 	 -1.97637E-09 	 -4.391933E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_RB29_PT5100_P3_oled_000.txt
