V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.45000e+01 9.99953e-02 1.1 9.090482E-02 2.222118E+04 2.444444E+05
1.50000e+01 9.99954e-02 2.1 4.761686E-02 2.22212E+04 4.666667E+05
1.55000e+01 9.99954e-02 2.1 4.761686E-02 2.22212E+04 4.666667E+05
1.60000e+01 9.99953e-02 3.1 3.225655E-02 2.222118E+04 6.888889E+05
1.65000e+01 9.99952e-02 3.1 3.225652E-02 2.222116E+04 6.888889E+05
1.70000e+01 9.99952e-02 3.1 3.225652E-02 2.222116E+04 6.888889E+05
1.75000e+01 9.99955e-02 2.1 4.76169E-02 2.222122E+04 4.666667E+05
1.80000e+01 9.99954e-02 2.1 4.761686E-02 2.22212E+04 4.666667E+05
1.85000e+01 9.99954e-02 2.1 4.761686E-02 2.22212E+04 4.666667E+05
1.90000e+01 9.99954e-02 2.1 4.761686E-02 2.22212E+04 4.666667E+05
1.95000e+01 9.99953e-02 2.1 4.761681E-02 2.222118E+04 4.666667E+05
2.00000e+01 9.99953e-02 2.1 4.761681E-02 2.222118E+04 4.666667E+05
2.00000e+01 9.99952e-02 2.1 4.761676E-02 2.222116E+04 4.666667E+05
1.95000e+01 9.99951e-02 2.1 4.761671E-02 2.222113E+04 4.666667E+05
1.90000e+01 9.99945e-02 24.4 4.098135E-03 2.2221E+04 5.422222E+06
1.85000e+01 9.99951e-02 0.1 9.99951E-01 2.222113E+04 2.222222E+04
1.80000e+01 9.99950e-02 0.1 9.9995E-01 2.222111E+04 2.222222E+04
1.75000e+01 9.99952e-02 0.1 9.99952E-01 2.222116E+04 2.222222E+04
1.70000e+01 9.99952e-02 0.1 9.99952E-01 2.222116E+04 2.222222E+04
1.65000e+01 9.99953e-02 0.1 9.99953E-01 2.222118E+04 2.222222E+04
1.60000e+01 9.99955e-02 0.1 9.99955E-01 2.222122E+04 2.222222E+04
1.55000e+01 9.99952e-02 0.1 9.99952E-01 2.222116E+04 2.222222E+04
1.50000e+01 9.99952e-02 0.1 9.99952E-01 2.222116E+04 2.222222E+04
1.45000e+01 9.99952e-02 0.1 9.99952E-01 2.222116E+04 2.222222E+04
1.40000e+01 9.99951e-02 0.1 9.99951E-01 2.222113E+04 2.222222E+04
1.35000e+01 9.99953e-02 0.1 9.99953E-01 2.222118E+04 2.222222E+04
1.30000e+01 9.99952e-02 0.1 9.99952E-01 2.222116E+04 2.222222E+04
1.25000e+01 9.99950e-02 0.1 9.9995E-01 2.222111E+04 2.222222E+04
1.20000e+01 9.99951e-02 0.1 9.99951E-01 2.222113E+04 2.222222E+04
1.15000e+01 9.72768e-02 0.1 9.72768E-01 2.161707E+04 2.222222E+04
1.10000e+01 9.30851e-02 0.1 9.30851E-01 2.068558E+04 2.222222E+04
1.05000e+01 8.88659e-02 0.1 8.88659E-01 1.974798E+04 2.222222E+04
1.00000e+01 8.47489e-02 0.1 8.47489E-01 1.883309E+04 2.222222E+04
9.50000e+00 8.06361e-02 0.1 8.06361E-01 1.791913E+04 2.222222E+04
9.00000e+00 7.65135e-02 0.1 7.65135E-01 1.7003E+04 2.222222E+04
8.50000e+00 7.23912e-02 0.1 7.23912E-01 1.608693E+04 2.222222E+04
8.00000e+00 6.82470e-02 0.1 6.8247E-01 1.5166E+04 2.222222E+04
7.50000e+00 6.40846e-02 0.1 6.40846E-01 1.424102E+04 2.222222E+04
7.00000e+00 5.99196e-02 0.1 5.99196E-01 1.331547E+04 2.222222E+04
6.50000e+00 5.57258e-02 0.1 5.57258E-01 1.238351E+04 2.222222E+04
6.00000e+00 5.15389e-02 0.1 5.15389E-01 1.145309E+04 2.222222E+04
5.50000e+00 4.73216e-02 0.1 4.73216E-01 1.051591E+04 2.222222E+04
5.00000e+00 4.30884e-02 0.1 4.30884E-01 9.5752E+03 2.222222E+04
4.50000e+00 3.88421e-02 0.1 3.88421E-01 8.631578E+03 2.222222E+04
4.00000e+00 3.45742e-02 0.1 3.45742E-01 7.683156E+03 2.222222E+04
3.50000e+00 3.02913e-02 0.1 3.02913E-01 6.7314E+03 2.222222E+04
3.00000e+00 2.59957e-02 0.1 2.59957E-01 5.776822E+03 2.222222E+04
2.50000e+00 2.16913e-02 0.1 2.16913E-01 4.820289E+03 2.222222E+04
2.00000e+00 1.73825e-02 0.1 1.73825E-01 3.862778E+03 2.222222E+04
1.50000e+00 1.30541e-02 0.1 1.30541E-01 2.900911E+03 2.222222E+04
1.00000e+00 8.71335e-03 0.1 8.71335E-02 1.9363E+03 2.222222E+04
5.00000e-01 4.36271e-03 0.1 4.36271E-02 9.694911E+02 2.222222E+04
0.00000e+00 2.74029e-06 0.1 2.74029E-05 6.089533E-01 2.222222E+04
     
