V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
6.25000e+00 2.50288e-06 2.1 8.390334E+05 5.561956E-01 4.666667E+05
6.50000e+00 2.70847e-06 3.1 1.144558E+06 6.018822E-01 6.888889E+05
6.75000e+00 2.94894e-06 4.1 1.39033E+06 6.5532E-01 9.111111E+05
7.00000e+00 3.23767e-06 6.1 1.884071E+06 7.194822E-01 1.355556E+06
7.25000e+00 3.61867e-06 7.1 1.962047E+06 8.041489E-01 1.577778E+06
7.50000e+00 4.10399e-06 10.1 2.46102E+06 9.119978E-01 2.244444E+06
7.75000e+00 4.58932e-06 13.1 2.854453E+06 1.019849E+00 2.911111E+06
8.00000e+00 5.21799e-06 17.1 3.277124E+06 1.159553E+00 3.8E+06
8.25000e+00 5.95484e-06 22.1 3.711267E+06 1.323298E+00 4.911111E+06
8.50000e+00 6.89399e-06 28.1 4.076014E+06 1.531998E+00 6.244444E+06
8.75000e+00 7.92861e-06 36.2 4.565744E+06 1.761913E+00 8.044444E+06
9.00000e+00 9.23488e-06 46.2 5.002772E+06 2.052196E+00 1.026667E+07
9.25000e+00 1.08563e-05 57.2 5.26883E+06 2.412511E+00 1.271111E+07
9.50000e+00 1.27504e-05 70.3 5.513553E+06 2.833422E+00 1.562222E+07
9.75000e+00 1.50330e-05 86.3 5.740704E+06 3.340667E+00 1.917778E+07
1.00000e+01 1.77371e-05 105.4 5.942347E+06 3.941578E+00 2.342222E+07
1.02500e+01 2.08262e-05 127.4 6.117295E+06 4.628044E+00 2.831111E+07
1.05000e+01 2.48801e-05 152.5 6.129397E+06 5.528911E+00 3.388889E+07
1.07500e+01 2.89647e-05 181.6 6.269701E+06 6.4366E+00 4.035556E+07
1.10000e+01 3.53004e-05 214.7 6.082084E+06 7.844533E+00 4.771111E+07
1.12500e+01 4.07060e-05 251.8 6.18582E+06 9.045778E+00 5.595556E+07
1.15000e+01 4.72497e-05 291.9 6.177817E+06 1.049993E+01 6.486667E+07
1.17500e+01 5.44724e-05 336.1 6.170097E+06 1.210498E+01 7.468889E+07
1.20000e+01 6.32023e-05 385.11 6.093291E+06 1.404496E+01 8.558E+07
1.20000e+01 6.16619e-05 371.11 6.018465E+06 1.370264E+01 8.246889E+07
1.17500e+01 5.12883e-05 301.9 5.886333E+06 1.13974E+01 6.708889E+07
1.15000e+01 4.32444e-05 244.7 5.658536E+06 9.609867E+00 5.437778E+07
1.12500e+01 3.63235e-05 197.6 5.440004E+06 8.071889E+00 4.391111E+07
1.10000e+01 3.06524e-05 160.5 5.236132E+06 6.811644E+00 3.566667E+07
1.07500e+01 2.54499e-05 129.4 5.084499E+06 5.655533E+00 2.875556E+07
1.05000e+01 2.15183e-05 103.3 4.800565E+06 4.781844E+00 2.295556E+07
1.02500e+01 1.79739e-05 82.3 4.578862E+06 3.9942E+00 1.828889E+07
1.00000e+01 1.53563e-05 66.2 4.310934E+06 3.412511E+00 1.471111E+07
9.75000e+00 1.28205e-05 52.2 4.071604E+06 2.849E+00 1.16E+07
9.50000e+00 1.08210e-05 41.2 3.807412E+06 2.404667E+00 9.155556E+06
9.25000e+00 9.32956e-06 32.1 3.440677E+06 2.073236E+00 7.133333E+06
9.00000e+00 8.11811e-06 25.1 3.091853E+06 1.804024E+00 5.577778E+06
8.75000e+00 6.95429e-06 19.1 2.746506E+06 1.545398E+00 4.244444E+06
8.50000e+00 6.12239e-06 15.1 2.466357E+06 1.360531E+00 3.355556E+06
8.25000e+00 5.36761e-06 11.1 2.067959E+06 1.192802E+00 2.466667E+06
8.00000e+00 4.72768e-06 8.1 1.713314E+06 1.050596E+00 1.8E+06
7.75000e+00 4.20439e-06 6.1 1.450864E+06 9.343089E-01 1.355556E+06
7.50000e+00 3.77840e-06 5.1 1.349778E+06 8.396444E-01 1.133333E+06
7.25000e+00 3.45426e-06 3.1 8.974426E+05 7.676133E-01 6.888889E+05
7.00000e+00 3.15393e-06 2.1 6.65836E+05 7.008733E-01 4.666667E+05
6.75000e+00 2.89321e-06 2.1 7.258374E+05 6.429356E-01 4.666667E+05
6.50000e+00 2.68137e-06 1.1 4.10238E+05 5.9586E-01 2.444444E+05
6.25000e+00 2.49911e-06 1.1 4.401567E+05 5.553578E-01 2.444444E+05
6.00000e+00 2.32222e-06 0.1 4.306224E+04 5.160489E-01 2.222222E+04
5.75000e+00 2.16963e-06 0.1 4.609081E+04 4.8214E-01 2.222222E+04
5.50000e+00 2.02894e-06 0.1 4.928682E+04 4.508756E-01 2.222222E+04
5.25000e+00 1.89881e-06 0.1 5.266456E+04 4.219578E-01 2.222222E+04
5.00000e+00 1.77710e-06 0.1 5.627145E+04 3.949111E-01 2.222222E+04
4.75000e+00 1.65966e-06 0.1 6.02533E+04 3.688133E-01 2.222222E+04
4.50000e+00 1.55037e-06 0.1 6.450073E+04 3.445267E-01 2.222222E+04
4.25000e+00 1.44609e-06 0.1 6.915199E+04 3.213533E-01 2.222222E+04
4.00000e+00 1.34527e-06 0.1 7.433452E+04 2.989489E-01 2.222222E+04
3.75000e+00 1.24288e-06 0.1 8.045829E+04 2.761956E-01 2.222222E+04
3.50000e+00 1.14791e-06 0.1 8.711484E+04 2.550911E-01 2.222222E+04
3.25000e+00 1.05635e-06 0.1 9.466559E+04 2.347444E-01 2.222222E+04
3.00000e+00 9.61883e-07 0.1 1.039627E+05 2.137518E-01 2.222222E+04
2.75000e+00 8.71623e-07 0.1 1.147285E+05 1.93694E-01 2.222222E+04
2.50000e+00 7.82178e-07 0.1 1.278481E+05 1.738173E-01 2.222222E+04
2.25000e+00 6.91615e-07 0.1 1.445891E+05 1.536922E-01 2.222222E+04
2.00000e+00 6.05795e-07 0.1 1.650723E+05 1.346211E-01 2.222222E+04
1.75000e+00 5.24951e-07 0.1 1.90494E+05 1.166558E-01 2.222222E+04
1.50000e+00 4.42147e-07 0.1 2.261691E+05 9.825489E-02 2.222222E+04
1.25000e+00 3.61551e-07 0.1 2.765862E+05 8.034467E-02 2.222222E+04
1.00000e+00 2.82791e-07 0.1 3.53618E+05 6.284244E-02 2.222222E+04
7.50000e-01 2.07388e-07 0.1 4.82188E+05 4.608622E-02 2.222222E+04
5.00000e-01 1.36180e-07 0.1 7.343222E+05 3.026222E-02 2.222222E+04
2.50000e-01 6.75609e-08 0.1 1.480146E+06 1.501353E-02 2.222222E+04
0.00000e+00 -1.89544e-10 0.1 -5.27582E+08 -4.212089E-05 2.222222E+04
     
