V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
7.00000e+00 3.05733e-06 1.1 2.779391E-06 6.794067E-01 2.444444E+05
6.75000e+00 2.84674e-06 1.1 2.587945E-06 6.326089E-01 2.444444E+05
6.50000e+00 2.66605e-06 0.1 2.66605E-05 5.924556E-01 2.222222E+04
6.25000e+00 2.48222e-06 0.1 2.48222E-05 5.516044E-01 2.222222E+04
6.00000e+00 2.32468e-06 0.1 2.32468E-05 5.165956E-01 2.222222E+04
5.75000e+00 2.17276e-06 0.1 2.17276E-05 4.828356E-01 2.222222E+04
5.50000e+00 2.02795e-06 0.1 2.02795E-05 4.506556E-01 2.222222E+04
5.25000e+00 1.90801e-06 0.1 1.90801E-05 4.240022E-01 2.222222E+04
5.00000e+00 1.78873e-06 0.1 1.78873E-05 3.974956E-01 2.222222E+04
4.75000e+00 1.67964e-06 0.1 1.67964E-05 3.732533E-01 2.222222E+04
4.50000e+00 1.56974e-06 0.1 1.56974E-05 3.488311E-01 2.222222E+04
4.25000e+00 1.46853e-06 0.1 1.46853E-05 3.2634E-01 2.222222E+04
4.00000e+00 1.35914e-06 0.1 1.35914E-05 3.020311E-01 2.222222E+04
3.75000e+00 1.26248e-06 0.1 1.26248E-05 2.805511E-01 2.222222E+04
3.50000e+00 1.16239e-06 0.1 1.16239E-05 2.583089E-01 2.222222E+04
3.25000e+00 1.06983e-06 0.1 1.06983E-05 2.3774E-01 2.222222E+04
3.00000e+00 9.72171e-07 0.1 9.72171E-06 2.16038E-01 2.222222E+04
2.75000e+00 8.79959e-07 0.1 8.79959E-06 1.955464E-01 2.222222E+04
2.50000e+00 7.92916e-07 0.1 7.92916E-06 1.762036E-01 2.222222E+04
2.25000e+00 6.97665e-07 0.1 6.97665E-06 1.550367E-01 2.222222E+04
2.00000e+00 6.10841e-07 0.1 6.10841E-06 1.357424E-01 2.222222E+04
1.75000e+00 5.21324e-07 0.1 5.21324E-06 1.158498E-01 2.222222E+04
1.50000e+00 4.37265e-07 0.1 4.37265E-06 9.717E-02 2.222222E+04
1.25000e+00 3.54313e-07 0.1 3.54313E-06 7.873622E-02 2.222222E+04
1.00000e+00 2.76965e-07 0.1 2.76965E-06 6.154778E-02 2.222222E+04
7.50000e-01 2.03376e-07 0.1 2.03376E-06 4.519467E-02 2.222222E+04
5.00000e-01 1.33445e-07 0.1 1.33445E-06 2.965444E-02 2.222222E+04
2.50000e-01 6.64118e-08 0.1 6.64118E-07 1.475818E-02 2.222222E+04
0.00000e+00 -1.75252e-10 0.1 -1.75252E-09 -3.894489E-05 2.222222E+04
     
