V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
5.50000e+00 5.00572e-06 0.1 5.00572E-05 1.112382E+00 2.222222E+04
5.25000e+00 7.11570e-06 0.1 7.1157E-05 1.581267E+00 2.222222E+04
5.00000e+00 3.60789e-06 0.1 3.60789E-05 8.017533E-01 2.222222E+04
4.75000e+00 2.04079e-05 0.1 2.04079E-04 4.535089E+00 2.222222E+04
4.50000e+00 1.68023e-05 0.1 1.68023E-04 3.733844E+00 2.222222E+04
4.25000e+00 3.80835e-05 0.1 3.80835E-04 8.463E+00 2.222222E+04
4.00000e+00 1.06908e-05 0.1 1.06908E-04 2.375733E+00 2.222222E+04
3.75000e+00 1.25346e-05 0.1 1.25346E-04 2.785467E+00 2.222222E+04
3.50000e+00 1.90330e-06 0.1 1.9033E-05 4.229556E-01 2.222222E+04
3.25000e+00 1.66339e-06 0.1 1.66339E-05 3.696422E-01 2.222222E+04
3.00000e+00 1.36413e-06 0.1 1.36413E-05 3.0314E-01 2.222222E+04
2.75000e+00 1.12487e-06 0.1 1.12487E-05 2.499711E-01 2.222222E+04
2.50000e+00 9.40109e-07 0.1 9.40109E-06 2.089131E-01 2.222222E+04
2.25000e+00 7.70469e-07 0.1 7.70469E-06 1.712153E-01 2.222222E+04
2.00000e+00 6.51221e-07 0.1 6.51221E-06 1.447158E-01 2.222222E+04
1.75000e+00 5.25832e-07 0.1 5.25832E-06 1.168516E-01 2.222222E+04
1.50000e+00 4.20203e-07 0.1 4.20203E-06 9.337844E-02 2.222222E+04
1.25000e+00 3.32978e-07 0.1 3.32978E-06 7.399511E-02 2.222222E+04
1.00000e+00 2.51041e-07 0.1 2.51041E-06 5.578689E-02 2.222222E+04
7.50000e-01 1.78682e-07 0.1 1.78682E-06 3.970711E-02 2.222222E+04
5.00000e-01 1.11542e-07 0.1 1.11542E-06 2.478711E-02 2.222222E+04
2.50000e-01 5.33418e-08 0.1 5.33418E-07 1.185373E-02 2.222222E+04
0.00000e+00 -7.12528e-10 0.1 -7.12528E-09 -1.583396E-04 2.222222E+04
     
