V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.15000e+01 -4.88068e-11 868.106 -5.622217E-14 -1.084596E-05 1.929124E+08
1.10000e+01 -1.34558e-11 870.106 -1.546455E-14 -2.990178E-06 1.933569E+08
1.05000e+01 -1.09551e-11 873.107 -1.254726E-14 -2.434467E-06 1.940238E+08
1.00000e+01 -1.10901e-11 875.107 -1.267285E-14 -2.464467E-06 1.944682E+08
9.50000e+00 -1.27745e-11 876.107 -1.458098E-14 -2.838778E-06 1.946904E+08
9.00000e+00 -1.47338e-11 877.107 -1.679818E-14 -3.274178E-06 1.949127E+08
8.50000e+00 -1.45408e-11 877.107 -1.657814E-14 -3.231289E-06 1.949127E+08
8.00000e+00 -1.53666e-11 877.107 -1.751964E-14 -3.4148E-06 1.949127E+08
7.50000e+00 -6.29397e-11 877.107 -7.175829E-14 -1.39866E-05 1.949127E+08
7.00000e+00 3.80579e-11 746.96 5.095039E-14 8.457311E-06 1.659911E+08
6.50000e+00 -4.85373e-13 736.94 -6.58633E-16 -1.078607E-07 1.637644E+08
6.00000e+00 2.11676e-12 784.99 2.696544E-15 4.703911E-07 1.744422E+08
5.50000e+00 -1.18658e-11 778.97 -1.523268E-14 -2.636844E-06 1.731044E+08
5.00000e+00 -8.82505e-12 801.1 -1.101617E-14 -1.961122E-06 1.780222E+08
4.50000e+00 6.58296e-10 631.77 1.041987E-12 1.46288E-04 1.403933E+08
4.00000e+00 -7.72470e-10 791.97 -9.753779E-13 -1.7166E-04 1.759933E+08
3.50000e+00 -6.38824e-10 645.84 -9.891366E-13 -1.419609E-04 1.4352E+08
3.00000e+00 -1.09200e-10 480.6 -2.27216E-13 -2.426667E-05 1.068E+08
2.50000e+00 -3.97149e-11 414.66 -9.577702E-14 -8.825533E-06 9.214667E+07
2.00000e+00 -1.83115e-10 352.49 -5.194899E-13 -4.069222E-05 7.833111E+07
1.50000e+00 7.78006e-12 380.51 2.04464E-14 1.728902E-06 8.455778E+07
1.00000e+00 -2.08979e-11 381.51 -5.477681E-14 -4.643978E-06 8.478E+07
5.00000e-01 -1.35884e-11 385.52 -3.524694E-14 -3.019644E-06 8.567111E+07
0.00000e+00 -2.42299e-11 389.52 -6.220451E-14 -5.384422E-06 8.656E+07
     
