V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.65000e+01 8.68583e-05 5.1 1.703104E-05 1.930184E+01 1.133333E+06
1.60000e+01 7.16831e-05 4.1 1.748368E-05 1.592958E+01 9.111111E+05
1.55000e+01 5.99137e-05 3.1 1.9327E-05 1.331416E+01 6.888889E+05
1.50000e+01 5.48203e-05 3.1 1.768397E-05 1.218229E+01 6.888889E+05
1.45000e+01 4.23365e-05 2.1 2.016024E-05 9.408111E+00 4.666667E+05
1.40000e+01 3.78522e-05 2.1 1.802486E-05 8.4116E+00 4.666667E+05
1.35000e+01 3.16947e-05 1.1 2.881336E-05 7.043267E+00 2.444444E+05
1.30000e+01 2.95076e-05 1.1 2.682509E-05 6.557244E+00 2.444444E+05
1.25000e+01 2.68958e-05 1.1 2.445073E-05 5.976844E+00 2.444444E+05
1.20000e+01 2.43213e-05 1.1 2.211027E-05 5.404733E+00 2.444444E+05
1.15000e+01 2.74800e-05 1.1 2.498182E-05 6.106667E+00 2.444444E+05
1.10000e+01 2.46134e-05 0.1 2.46134E-04 5.469644E+00 2.222222E+04
1.05000e+01 2.11093e-05 0.1 2.11093E-04 4.690956E+00 2.222222E+04
1.00000e+01 1.87405e-05 0.1 1.87405E-04 4.164556E+00 2.222222E+04
9.50000e+00 1.89033e-05 0.1 1.89033E-04 4.200733E+00 2.222222E+04
9.00000e+00 1.42716e-05 0.1 1.42716E-04 3.171467E+00 2.222222E+04
8.50000e+00 1.23002e-05 0.1 1.23002E-04 2.733378E+00 2.222222E+04
8.00000e+00 2.13181e-05 0.1 2.13181E-04 4.737356E+00 2.222222E+04
7.50000e+00 2.63366e-05 0.1 2.63366E-04 5.852578E+00 2.222222E+04
7.00000e+00 2.54289e-05 0.1 2.54289E-04 5.650867E+00 2.222222E+04
6.50000e+00 2.28964e-05 0.1 2.28964E-04 5.088089E+00 2.222222E+04
6.00000e+00 2.31271e-05 0.1 2.31271E-04 5.139356E+00 2.222222E+04
5.50000e+00 2.39490e-05 0.1 2.3949E-04 5.322E+00 2.222222E+04
5.00000e+00 3.63373e-05 0.1 3.63373E-04 8.074956E+00 2.222222E+04
4.50000e+00 3.36912e-05 0.1 3.36912E-04 7.486933E+00 2.222222E+04
4.00000e+00 3.96085e-05 0.1 3.96085E-04 8.801889E+00 2.222222E+04
3.50000e+00 3.60943e-05 0.1 3.60943E-04 8.020956E+00 2.222222E+04
3.00000e+00 3.26116e-05 0.1 3.26116E-04 7.247022E+00 2.222222E+04
2.50000e+00 2.79119e-05 0.1 2.79119E-04 6.202644E+00 2.222222E+04
2.00000e+00 1.41225e-05 0.1 1.41225E-04 3.138333E+00 2.222222E+04
1.50000e+00 9.74431e-06 0.1 9.74431E-05 2.165402E+00 2.222222E+04
1.00000e+00 6.04545e-06 0.1 6.04545E-05 1.343433E+00 2.222222E+04
5.00000e-01 3.23253e-06 0.1 3.23253E-05 7.1834E-01 2.222222E+04
0.00000e+00 -4.12801e-10 0.1 -4.12801E-09 -9.173356E-05 2.222222E+04
     
