>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
1.25000e+01	1.38401e-05 	 1.1 	 1.258191E-05 	 3.075578E+00 	 2.444444E+05
1.20000e+01	1.21021e-05 	 1.1 	 1.100191E-05 	 2.689356E+00 	 2.444444E+05
1.15000e+01	1.06544e-05 	 0.1 	 1.06544E-04 	 2.367644E+00 	 2.222222E+04
1.10000e+01	9.42807e-06 	 0.1 	 9.42807E-05 	 2.095127E+00 	 2.222222E+04
1.05000e+01	8.43688e-06 	 0.1 	 8.43688E-05 	 1.874862E+00 	 2.222222E+04
1.00000e+01	7.56513e-06 	 0.1 	 7.56513E-05 	 1.68114E+00 	 2.222222E+04
9.50000e+00	6.80375e-06 	 0.1 	 6.80375E-05 	 1.511944E+00 	 2.222222E+04
9.00000e+00	6.12963e-06 	 0.1 	 6.12963E-05 	 1.36214E+00 	 2.222222E+04
8.50000e+00	5.56508e-06 	 0.1 	 5.56508E-05 	 1.236684E+00 	 2.222222E+04
8.00000e+00	5.04427e-06 	 0.1 	 5.04427E-05 	 1.120949E+00 	 2.222222E+04
7.50000e+00	4.55806e-06 	 0.1 	 4.55806E-05 	 1.012902E+00 	 2.222222E+04
7.00000e+00	4.12707e-06 	 0.1 	 4.12707E-05 	 9.171267E-01 	 2.222222E+04
6.50000e+00	3.73383e-06 	 0.1 	 3.73383E-05 	 8.2974E-01 	 2.222222E+04
6.00000e+00	3.36811e-06 	 0.1 	 3.36811E-05 	 7.484689E-01 	 2.222222E+04
5.50000e+00	3.03203e-06 	 0.1 	 3.03203E-05 	 6.737844E-01 	 2.222222E+04
5.00000e+00	2.71271e-06 	 0.1 	 2.71271E-05 	 6.028244E-01 	 2.222222E+04
4.50000e+00	2.40674e-06 	 0.1 	 2.40674E-05 	 5.348311E-01 	 2.222222E+04
4.00000e+00	2.14325e-06 	 0.1 	 2.14325E-05 	 4.762778E-01 	 2.222222E+04
3.50000e+00	1.83277e-06 	 0.1 	 1.83277E-05 	 4.072822E-01 	 2.222222E+04
3.00000e+00	1.55932e-06 	 0.1 	 1.55932E-05 	 3.465156E-01 	 2.222222E+04
2.50000e+00	1.29251e-06 	 0.1 	 1.29251E-05 	 2.872244E-01 	 2.222222E+04
2.00000e+00	1.03012e-06 	 0.1 	 1.03012E-05 	 2.289156E-01 	 2.222222E+04
1.50000e+00	7.69636e-07 	 0.1 	 7.69636E-06 	 1.710302E-01 	 2.222222E+04
1.00000e+00	5.11564e-07 	 0.1 	 5.11564E-06 	 1.136809E-01 	 2.222222E+04
5.00000e-01	2.55405e-07 	 0.1 	 2.55405E-06 	 5.675667E-02 	 2.222222E+04
0.00000e+00	-1.36015e-10 	 0.1 	 -1.36015E-09 	 -3.022556E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_F5_MB924_P4_oled_000.txt
