V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.65000e+01 2.31488e-04 49.3 4.695497E-06 5.144178E+01 1.095556E+07
1.70000e+01 2.87092e-04 61.3 4.683393E-06 6.379822E+01 1.362222E+07
1.75000e+01 3.61657e-04 75.4 4.796512E-06 8.036822E+01 1.675556E+07
1.80000e+01 4.55838e-04 90.4 5.042456E-06 1.012973E+02 2.008889E+07
1.85000e+01 5.65416e-04 107.5 5.259684E-06 1.25648E+02 2.388889E+07
1.90000e+01 6.91370e-04 124.6 5.548716E-06 1.536378E+02 2.768889E+07
1.95000e+01 8.36731e-04 142.7 5.863567E-06 1.859402E+02 3.171111E+07
2.00000e+01 1.01187e-03 160.9 6.288813E-06 2.2486E+02 3.575556E+07
2.05000e+01 1.21324e-03 175.1 6.928841E-06 2.696089E+02 3.891111E+07
2.10000e+01 1.45254e-03 189.12 7.68052E-06 3.227867E+02 4.202667E+07
2.15000e+01 1.71748e-03 199.13 8.624918E-06 3.816622E+02 4.425111E+07
2.20000e+01 2.01548e-03 205.15 9.824421E-06 4.478844E+02 4.558889E+07
2.25000e+01 2.37460e-03 209.16 1.135303E-05 5.276889E+02 4.648E+07
2.30000e+01 2.78509e-03 209.18 1.331432E-05 6.189089E+02 4.648444E+07
2.35000e+01 3.29638e-03 206.2 1.598632E-05 7.325289E+02 4.582222E+07
2.40000e+01 3.84688e-03 202.21 1.902418E-05 8.548622E+02 4.493556E+07
2.45000e+01 4.55222e-03 198.23 2.296433E-05 1.011604E+03 4.405111E+07
2.50000e+01 5.38095e-03 193.25 2.78445E-05 1.195767E+03 4.294444E+07
2.50000e+01 5.29280e-03 161.23 3.282764E-05 1.176178E+03 3.582889E+07
2.45000e+01 4.24406e-03 118.17 3.591487E-05 9.431244E+02 2.626E+07
2.40000e+01 3.33438e-03 89.14 3.74061E-05 7.409733E+02 1.980889E+07
2.35000e+01 2.60636e-03 69.11 3.771321E-05 5.791911E+02 1.535778E+07
2.30000e+01 2.02906e-03 54.9 3.69592E-05 4.509022E+02 1.22E+07
2.25000e+01 1.57520e-03 43.7 3.604577E-05 3.500444E+02 9.711111E+06
2.20000e+01 1.21949e-03 34.5 3.534754E-05 2.709978E+02 7.666667E+06
2.15000e+01 9.41352e-04 27.4 3.435591E-05 2.091893E+02 6.088889E+06
2.10000e+01 7.30822e-04 22.4 3.262598E-05 1.624049E+02 4.977778E+06
2.05000e+01 5.75762e-04 18.3 3.14624E-05 1.279471E+02 4.066667E+06
2.00000e+01 4.70892e-04 14.2 3.316141E-05 1.046427E+02 3.155556E+06
1.95000e+01 3.47615e-04 12.2 2.849303E-05 7.724778E+01 2.711111E+06
1.90000e+01 2.72187e-04 9.2 2.958554E-05 6.0486E+01 2.044444E+06
1.85000e+01 2.11073e-04 8.1 2.60584E-05 4.690511E+01 1.8E+06
1.80000e+01 1.71219e-04 6.1 2.806869E-05 3.804867E+01 1.355556E+06
1.75000e+01 1.35294e-04 5.1 2.652824E-05 3.006533E+01 1.133333E+06
1.70000e+01 1.13667e-04 4.1 2.772366E-05 2.525933E+01 9.111111E+05
1.65000e+01 9.27687e-05 3.1 2.992539E-05 2.061527E+01 6.888889E+05
1.60000e+01 7.73125e-05 3.1 2.493952E-05 1.718056E+01 6.888889E+05
1.55000e+01 6.30896e-05 2.1 3.004267E-05 1.401991E+01 4.666667E+05
1.50000e+01 5.56944e-05 2.1 2.652114E-05 1.237653E+01 4.666667E+05
1.45000e+01 4.75835e-05 1.1 4.325773E-05 1.057411E+01 2.444444E+05
1.40000e+01 4.21059e-05 1.1 3.827809E-05 9.356867E+00 2.444444E+05
1.35000e+01 3.92415e-05 1.1 3.567409E-05 8.720333E+00 2.444444E+05
1.30000e+01 3.50808e-05 0.1 3.50808E-04 7.795733E+00 2.222222E+04
1.25000e+01 3.40153e-05 0.1 3.40153E-04 7.558956E+00 2.222222E+04
1.20000e+01 3.21984e-05 0.1 3.21984E-04 7.1552E+00 2.222222E+04
1.15000e+01 3.15649e-05 0.1 3.15649E-04 7.014422E+00 2.222222E+04
1.10000e+01 2.88009e-05 0.1 2.88009E-04 6.4002E+00 2.222222E+04
1.05000e+01 2.53594e-05 0.1 2.53594E-04 5.635422E+00 2.222222E+04
1.00000e+01 2.18966e-05 0.1 2.18966E-04 4.865911E+00 2.222222E+04
9.50000e+00 1.88198e-05 0.1 1.88198E-04 4.182178E+00 2.222222E+04
9.00000e+00 2.81314e-05 0.1 2.81314E-04 6.251422E+00 2.222222E+04
8.50000e+00 2.37530e-05 0.1 2.3753E-04 5.278444E+00 2.222222E+04
8.00000e+00 2.31440e-05 0.1 2.3144E-04 5.143111E+00 2.222222E+04
7.50000e+00 2.85779e-05 0.1 2.85779E-04 6.350644E+00 2.222222E+04
7.00000e+00 3.85612e-05 0.1 3.85612E-04 8.569156E+00 2.222222E+04
6.50000e+00 4.65830e-05 0.1 4.6583E-04 1.035178E+01 2.222222E+04
6.00000e+00 3.97642e-05 0.1 3.97642E-04 8.836489E+00 2.222222E+04
5.50000e+00 2.49951e-05 0.1 2.49951E-04 5.554467E+00 2.222222E+04
5.00000e+00 4.45559e-05 0.1 4.45559E-04 9.901311E+00 2.222222E+04
4.50000e+00 5.06047e-05 0.1 5.06047E-04 1.124549E+01 2.222222E+04
4.00000e+00 4.29454e-05 0.1 4.29454E-04 9.543422E+00 2.222222E+04
3.50000e+00 4.27972e-05 0.1 4.27972E-04 9.510489E+00 2.222222E+04
3.00000e+00 3.68483e-05 0.1 3.68483E-04 8.188511E+00 2.222222E+04
2.50000e+00 2.25231e-05 0.1 2.25231E-04 5.005133E+00 2.222222E+04
2.00000e+00 1.54575e-05 0.1 1.54575E-04 3.435E+00 2.222222E+04
1.50000e+00 9.60400e-06 0.1 9.604E-05 2.134222E+00 2.222222E+04
1.00000e+00 5.27510e-06 0.1 5.2751E-05 1.172244E+00 2.222222E+04
5.00000e-01 1.90426e-06 0.1 1.90426E-05 4.231689E-01 2.222222E+04
0.00000e+00 -1.74559e-10 0.1 -1.74559E-09 -3.879089E-05 2.222222E+04
     
