>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
6.25000e+00	1.13754e-05 	 0.01 	 8.7909E+02 	 2.527867E+00 	 2.222222E+03
6.50000e+00	1.22610e-05 	 1.1 	 8.971536E+04 	 2.724667E+00 	 2.444444E+05
6.75000e+00	1.36460e-05 	 1.1 	 8.06097E+04 	 3.032444E+00 	 2.444444E+05
7.00000e+00	1.56630e-05 	 1.1 	 7.02292E+04 	 3.480667E+00 	 2.444444E+05
7.25000e+00	1.81398e-05 	 2.1 	 1.157675E+05 	 4.031067E+00 	 4.666667E+05
7.50000e+00	1.95788e-05 	 3.1 	 1.583345E+05 	 4.350844E+00 	 6.888889E+05
7.75000e+00	2.21964e-05 	 4.1 	 1.847146E+05 	 4.932533E+00 	 9.111111E+05
8.00000e+00	2.45057e-05 	 6.1 	 2.489217E+05 	 5.445711E+00 	 1.355556E+06
8.25000e+00	2.75215e-05 	 8.1 	 2.943154E+05 	 6.115889E+00 	 1.8E+06
8.50000e+00	3.08882e-05 	 10.1 	 3.269857E+05 	 6.864044E+00 	 2.244444E+06
8.75000e+00	3.48405e-05 	 13.1 	 3.759992E+05 	 7.742333E+00 	 2.911111E+06
9.00000e+00	3.92960e-05 	 17.1 	 4.351588E+05 	 8.732444E+00 	 3.8E+06
9.25000e+00	4.38633e-05 	 23.1 	 5.266362E+05 	 9.7474E+00 	 5.133333E+06
9.50000e+00	5.01188e-05 	 29.2 	 5.826157E+05 	 1.113751E+01 	 6.488889E+06
9.75000e+00	5.72950e-05 	 37.2 	 6.492713E+05 	 1.273222E+01 	 8.266667E+06
1.00000e+01	6.36847e-05 	 47.2 	 7.411513E+05 	 1.415216E+01 	 1.048889E+07
1.02500e+01	7.29351e-05 	 37.2 	 5.100425E+05 	 1.62078E+01 	 8.266667E+06
1.00000e+01	6.41747e-05 	 28.2 	 4.394255E+05 	 1.426104E+01 	 6.266667E+06
9.75000e+00	5.67769e-05 	 22.1 	 3.892428E+05 	 1.261709E+01 	 4.911111E+06
9.50000e+00	5.05486e-05 	 17.1 	 3.382883E+05 	 1.123302E+01 	 3.8E+06
9.25000e+00	4.55115e-05 	 13.1 	 2.878393E+05 	 1.011367E+01 	 2.911111E+06
9.00000e+00	4.06150e-05 	 9.1 	 2.240552E+05 	 9.025556E+00 	 2.022222E+06
8.75000e+00	3.61340e-05 	 7.1 	 1.964908E+05 	 8.029778E+00 	 1.577778E+06
8.50000e+00	3.21818e-05 	 5.1 	 1.584747E+05 	 7.151511E+00 	 1.133333E+06
8.25000e+00	2.86801e-05 	 4.1 	 1.429563E+05 	 6.373356E+00 	 9.111111E+05
8.00000e+00	2.56209e-05 	 3.1 	 1.20995E+05 	 5.693533E+00 	 6.888889E+05
7.75000e+00	2.29651e-05 	 2.1 	 9.14431E+04 	 5.103356E+00 	 4.666667E+05
7.50000e+00	2.05711e-05 	 1.1 	 5.347308E+04 	 4.571356E+00 	 2.444444E+05
7.25000e+00	1.84568e-05 	 1.1 	 5.959863E+04 	 4.101511E+00 	 2.444444E+05
7.00000e+00	1.66643e-05 	 1.1 	 6.600937E+04 	 3.703178E+00 	 2.444444E+05
6.75000e+00	1.49442e-05 	 0.01 	 6.691559E+02 	 3.320933E+00 	 2.222222E+03
6.50000e+00	1.33849e-05 	 0.01 	 7.471105E+02 	 2.974422E+00 	 2.222222E+03
6.25000e+00	1.19806e-05 	 0.01 	 8.346827E+02 	 2.662356E+00 	 2.222222E+03
6.00000e+00	1.06963e-05 	 0.01 	 9.349027E+02 	 2.376956E+00 	 2.222222E+03
5.75000e+00	9.61224e-06 	 0.01 	 1.04034E+03 	 2.136053E+00 	 2.222222E+03
5.50000e+00	8.53218e-06 	 0.01 	 1.172033E+03 	 1.89604E+00 	 2.222222E+03
5.25000e+00	7.65419e-06 	 0.01 	 1.306474E+03 	 1.700931E+00 	 2.222222E+03
5.00000e+00	6.87637e-06 	 0.01 	 1.454256E+03 	 1.528082E+00 	 2.222222E+03
4.75000e+00	6.14555e-06 	 0.01 	 1.627194E+03 	 1.365678E+00 	 2.222222E+03
4.50000e+00	5.48574e-06 	 0.01 	 1.822908E+03 	 1.219053E+00 	 2.222222E+03
4.25000e+00	4.89482e-06 	 0.01 	 2.042976E+03 	 1.087738E+00 	 2.222222E+03
4.00000e+00	4.30259e-06 	 0.01 	 2.324181E+03 	 9.561311E-01 	 2.222222E+03
3.75000e+00	3.79388e-06 	 0.01 	 2.635824E+03 	 8.430844E-01 	 2.222222E+03
3.50000e+00	3.36483e-06 	 0.01 	 2.971918E+03 	 7.4774E-01 	 2.222222E+03
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_083.txt
