>>head<<V(__) 	 I(__) 	 lux 	 CurrC oeff. 	 CurrA/m^-2. 	 lux/m^-1
1.00000e+01	4.62488e-05 	 58.12 	 1.256681E+06 	 1.027751E+01 	 1.291556E+07
1.00000e+01	4.44744e-05 	 58.12 	 1.306819E+06 	 9.8832E+00 	 1.291556E+07
1.00000e+01	4.68648e-05 	 57.12 	 1.218825E+06 	 1.04144E+01 	 1.269333E+07
1.00000e+01	4.42990e-05 	 57.12 	 1.28942E+06 	 9.844222E+00 	 1.269333E+07
1.00000e+01	4.78018e-05 	 57.12 	 1.194934E+06 	 1.062262E+01 	 1.269333E+07
1.00000e+01	4.83977e-05 	 57.12 	 1.180221E+06 	 1.075504E+01 	 1.269333E+07
1.00000e+01	4.70420e-05 	 57.12 	 1.214234E+06 	 1.045378E+01 	 1.269333E+07
1.00000e+01	4.70299e-05 	 57.12 	 1.214546E+06 	 1.045109E+01 	 1.269333E+07
1.00000e+01	4.41042e-05 	 57.12 	 1.295115E+06 	 9.800933E+00 	 1.269333E+07
1.00000e+01	4.45952e-05 	 57.12 	 1.280855E+06 	 9.910044E+00 	 1.269333E+07
1.00000e+01	4.45685e-05 	 57.12 	 1.281623E+06 	 9.904111E+00 	 1.269333E+07
1.00000e+01	4.51408e-05 	 57.12 	 1.265374E+06 	 1.003129E+01 	 1.269333E+07
1.00000e+01	4.51372e-05 	 57.12 	 1.265475E+06 	 1.003049E+01 	 1.269333E+07
1.00000e+01	4.46275e-05 	 57.12 	 1.279928E+06 	 9.917222E+00 	 1.269333E+07
1.00000e+01	4.40793e-05 	 57.12 	 1.295846E+06 	 9.7954E+00 	 1.269333E+07
1.00000e+01	4.41987e-05 	 57.12 	 1.292346E+06 	 9.821933E+00 	 1.269333E+07
1.00000e+01	4.45291e-05 	 57.12 	 1.282757E+06 	 9.895356E+00 	 1.269333E+07
1.00000e+01	4.47421e-05 	 57.12 	 1.27665E+06 	 9.942689E+00 	 1.269333E+07
1.00000e+01	4.46103e-05 	 57.12 	 1.280422E+06 	 9.9134E+00 	 1.269333E+07
1.00000e+01	4.68298e-05 	 57.12 	 1.219736E+06 	 1.040662E+01 	 1.269333E+07
1.00000e+01	4.82632e-05 	 57.12 	 1.18351E+06 	 1.072516E+01 	 1.269333E+07
1.00000e+01	4.92510e-05 	 57.12 	 1.159773E+06 	 1.094467E+01 	 1.269333E+07
1.00000e+01	4.77388e-05 	 57.12 	 1.196511E+06 	 1.060862E+01 	 1.269333E+07
1.00000e+01	5.00856e-05 	 57.12 	 1.140448E+06 	 1.113013E+01 	 1.269333E+07
1.00000e+01	4.43724e-05 	 57.12 	 1.287287E+06 	 9.860533E+00 	 1.269333E+07
1.00000e+01	4.59173e-05 	 57.12 	 1.243976E+06 	 1.020384E+01 	 1.269333E+07
1.00000e+01	4.63738e-05 	 57.12 	 1.23173E+06 	 1.030529E+01 	 1.269333E+07
1.00000e+01	4.83930e-05 	 57.12 	 1.180336E+06 	 1.0754E+01 	 1.269333E+07
1.00000e+01	4.76042e-05 	 57.12 	 1.199894E+06 	 1.057871E+01 	 1.269333E+07
1.00000e+01	4.96010e-05 	 57.12 	 1.15159E+06 	 1.102244E+01 	 1.269333E+07
1.00000e+01	4.70154e-05 	 57.12 	 1.214921E+06 	 1.044787E+01 	 1.269333E+07
1.00000e+01	4.73704e-05 	 57.12 	 1.205816E+06 	 1.052676E+01 	 1.269333E+07
1.00000e+01	4.62113e-05 	 57.12 	 1.236061E+06 	 1.026918E+01 	 1.269333E+07
1.00000e+01	4.84055e-05 	 57.12 	 1.180031E+06 	 1.075678E+01 	 1.269333E+07
1.00000e+01	4.53657e-05 	 57.12 	 1.259101E+06 	 1.008127E+01 	 1.269333E+07
1.00000e+01	4.61385e-05 	 57.12 	 1.238012E+06 	 1.0253E+01 	 1.269333E+07
1.00000e+01	4.83512e-05 	 57.12 	 1.181356E+06 	 1.074471E+01 	 1.269333E+07
1.00000e+01	4.71969e-05 	 57.12 	 1.210249E+06 	 1.04882E+01 	 1.269333E+07
1.00000e+01	4.52662e-05 	 57.12 	 1.261869E+06 	 1.005916E+01 	 1.269333E+07
1.00000e+01	4.56597e-05 	 57.12 	 1.250994E+06 	 1.01466E+01 	 1.269333E+07
1.00000e+01	4.55673e-05 	 57.12 	 1.25353E+06 	 1.012607E+01 	 1.269333E+07
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/OLED_00_oled_ltp_050.txt
