dt(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-2 %lux/m^-2
1.06352e+01 5.33921e-03 0 0E+00 1.186491E+03 0E+00 95.70123175313314
1.07056e+01 5.33785e-03 0 0E+00 1.186189E+03 0E+00 95.67685479939199
1.07760e+01 5.33722e-03 0 0E+00 1.186049E+03 0E+00 95.66556253405604
1.08465e+01 5.33591e-03 0 0E+00 1.185758E+03 0E+00 95.64208179184949
1.09169e+01 5.33558e-03 0 0E+00 1.185684E+03 0E+00 95.63616679572114
1.09874e+01 5.33567e-03 0 0E+00 1.185704E+03 0E+00 95.6377799764834
1.10579e+01 5.33362e-03 0 0E+00 1.185249E+03 0E+00 95.60103530356477
1.11283e+01 5.33268e-03 0 0E+00 1.18504E+03 0E+00 95.58418652671428
1.11988e+01 5.33150e-03 0 0E+00 1.184778E+03 0E+00 95.56303593449769
1.12692e+01 5.33025e-03 0 0E+00 1.1845E+03 0E+00 95.54063064613266
1.13397e+01 5.33044e-03 0 0E+00 1.184542E+03 0E+00 95.54403624996414
1.14101e+01 5.32944e-03 0 0E+00 1.18432E+03 0E+00 95.52611201927215
1.14805e+01 5.32878e-03 0 0E+00 1.184173E+03 0E+00 95.51428202701538
1.15510e+01 5.32890e-03 0 0E+00 1.1842E+03 0E+00 95.51643293469843
1.16214e+01 5.32730e-03 0 0E+00 1.183844E+03 0E+00 95.48775416559121
1.16919e+01 5.32696e-03 0 0E+00 1.183769E+03 0E+00 95.48165992715593
1.17624e+01 5.32567e-03 0 0E+00 1.183482E+03 0E+00 95.45853766956321
1.18328e+01 5.32492e-03 0 0E+00 1.183316E+03 0E+00 95.44509449654421
1.19033e+01 5.32491e-03 0 0E+00 1.183313E+03 0E+00 95.44491525423729
1.19737e+01 5.32394e-03 0 0E+00 1.183098E+03 0E+00 95.42752875046602
1.20442e+01 5.32356e-03 0 0E+00 1.183013E+03 0E+00 95.42071754280305
1.21146e+01 5.32311e-03 0 0E+00 1.182913E+03 0E+00 95.41265163899165
