>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
5.50000e+00	3.06113e-06 	 0.1 	 3.06113E-05 	 6.802511E-01 	 2.222222E+04
5.00000e+00	2.53419e-06 	 0.1 	 2.53419E-05 	 5.631533E-01 	 2.222222E+04
4.50000e+00	2.15003e-06 	 0.1 	 2.15003E-05 	 4.777844E-01 	 2.222222E+04
4.00000e+00	1.83556e-06 	 0.1 	 1.83556E-05 	 4.079022E-01 	 2.222222E+04
3.50000e+00	1.56539e-06 	 0.1 	 1.56539E-05 	 3.478644E-01 	 2.222222E+04
3.00000e+00	1.31937e-06 	 0.1 	 1.31937E-05 	 2.931933E-01 	 2.222222E+04
2.50000e+00	1.06973e-06 	 0.1 	 1.06973E-05 	 2.377178E-01 	 2.222222E+04
2.00000e+00	8.50855e-07 	 0.1 	 8.50855E-06 	 1.890789E-01 	 2.222222E+04
1.50000e+00	6.31260e-07 	 0.1 	 6.3126E-06 	 1.4028E-01 	 2.222222E+04
1.00000e+00	4.18813e-07 	 0.1 	 4.18813E-06 	 9.306956E-02 	 2.222222E+04
5.00000e-01	2.07355e-07 	 0.1 	 2.07355E-06 	 4.607889E-02 	 2.222222E+04
0.00000e+00	-9.03639e-11 	 0.1 	 -9.03639E-10 	 -2.008087E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_G2_PT5100_P44_oled_001.txt
