>>head<<dt(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
2.32861e+01	5.30211e-03 	 0 	 0E+00 	 1.178247E+03	0E+00
2.33565e+01	5.30156e-03 	 0 	 0E+00 	 1.178124E+03	0E+00
2.34270e+01	5.30071e-03 	 0 	 0E+00 	 1.177936E+03	0E+00
2.34974e+01	5.30073e-03 	 0 	 0E+00 	 1.17794E+03	0E+00
2.35679e+01	5.29980e-03 	 0 	 0E+00 	 1.177733E+03	0E+00
2.36383e+01	5.29999e-03 	 0 	 0E+00 	 1.177776E+03	0E+00
2.37088e+01	5.29894e-03 	 0 	 0E+00 	 1.177542E+03	0E+00
2.37793e+01	5.29825e-03 	 0 	 0E+00 	 1.177389E+03	0E+00
2.38497e+01	5.29751e-03 	 0 	 0E+00 	 1.177224E+03	0E+00
2.39202e+01	5.29679e-03 	 0 	 0E+00 	 1.177064E+03	0E+00
2.39907e+01	5.29624e-03 	 0 	 0E+00 	 1.176942E+03	0E+00
2.40611e+01	5.29492e-03 	 0 	 0E+00 	 1.176649E+03	0E+00
2.41316e+01	5.29520e-03 	 0 	 0E+00 	 1.176711E+03	0E+00
2.42021e+01	5.29504e-03 	 0 	 0E+00 	 1.176676E+03	0E+00
2.42725e+01	5.29386e-03 	 0 	 0E+00 	 1.176413E+03	0E+00
2.43430e+01	5.29337e-03 	 0 	 0E+00 	 1.176304E+03	0E+00
2.44134e+01	5.29177e-03 	 0 	 0E+00 	 1.175949E+03	0E+00
2.44839e+01	5.29065e-03 	 0 	 0E+00 	 1.1757E+03	0E+00
2.45542e+01	5.29132e-03 	 0 	 0E+00 	 1.175849E+03	0E+00
2.46246e+01	5.28985e-03 	 0 	 0E+00 	 1.175522E+03	0E+00
2.46951e+01	5.29090e-03 	 0 	 0E+00 	 1.175756E+03	0E+00
2.47655e+01	5.28946e-03 	 0 	 0E+00 	 1.175436E+03	0E+00
2.48360e+01	5.28794e-03 	 0 	 0E+00 	 1.175098E+03	0E+00
2.49065e+01	5.28863e-03 	 0 	 0E+00 	 1.175251E+03	0E+00
2.49769e+01	5.28838e-03 	 0 	 0E+00 	 1.175196E+03	0E+00
2.50474e+01	5.28712e-03 	 0 	 0E+00 	 1.174916E+03	0E+00
2.51178e+01	5.28666e-03 	 0 	 0E+00 	 1.174813E+03	0E+00
2.51883e+01	5.28640e-03 	 0 	 0E+00 	 1.174756E+03	0E+00
2.52588e+01	5.28602e-03 	 0 	 0E+00 	 1.174671E+03	0E+00
2.53293e+01	5.28525e-03 	 0 	 0E+00 	 1.1745E+03	0E+00
2.53997e+01	5.28472e-03 	 0 	 0E+00 	 1.174382E+03	0E+00
2.54702e+01	5.28445e-03 	 0 	 0E+00 	 1.174322E+03	0E+00
2.55406e+01	5.28421e-03 	 0 	 0E+00 	 1.174269E+03	0E+00
2.56111e+01	5.28292e-03 	 0 	 0E+00 	 1.173982E+03	0E+00
2.56815e+01	5.28348e-03 	 0 	 0E+00 	 1.174107E+03	0E+00
2.57520e+01	5.28163e-03 	 0 	 0E+00 	 1.173696E+03	0E+00
2.58225e+01	5.28182e-03 	 0 	 0E+00 	 1.173738E+03	0E+00
2.58929e+01	5.28214e-03 	 0 	 0E+00 	 1.173809E+03	0E+00
2.59634e+01	5.28060e-03 	 0 	 0E+00 	 1.173467E+03	0E+00
2.60338e+01	5.28062e-03 	 0 	 0E+00 	 1.173471E+03	0E+00
2.61043e+01	5.28007e-03 	 0 	 0E+00 	 1.173349E+03	0E+00
2.61747e+01	5.27936e-03 	 0 	 0E+00 	 1.173191E+03	0E+00
2.62452e+01	5.27865e-03 	 0 	 0E+00 	 1.173033E+03	0E+00
2.63157e+01	5.27783e-03 	 0 	 0E+00 	 1.172851E+03	0E+00
2.63861e+01	5.27851e-03 	 0 	 0E+00 	 1.173002E+03	0E+00
2.64566e+01	5.27807e-03 	 0 	 0E+00 	 1.172904E+03	0E+00
2.65270e+01	5.27711e-03 	 0 	 0E+00 	 1.172691E+03	0E+00
2.65975e+01	5.27697e-03 	 0 	 0E+00 	 1.17266E+03	0E+00
2.66679e+01	5.27628e-03 	 0 	 0E+00 	 1.172507E+03	0E+00
2.67383e+01	5.27475e-03 	 0 	 0E+00 	 1.172167E+03	0E+00
2.68088e+01	5.27554e-03 	 0 	 0E+00 	 1.172342E+03	0E+00
2.68792e+01	5.27421e-03 	 0 	 0E+00 	 1.172047E+03	0E+00
2.69497e+01	5.27349e-03 	 0 	 0E+00 	 1.171887E+03	0E+00
2.70201e+01	5.27448e-03 	 0 	 0E+00 	 1.172107E+03	0E+00
2.70906e+01	5.27395e-03 	 0 	 0E+00 	 1.171989E+03	0E+00
2.71611e+01	5.27268e-03 	 0 	 0E+00 	 1.171707E+03	0E+00
2.72315e+01	5.27136e-03 	 0 	 0E+00 	 1.171413E+03	0E+00
2.73019e+01	5.27105e-03 	 0 	 0E+00 	 1.171344E+03	0E+00
2.73723e+01	5.27044e-03 	 0 	 0E+00 	 1.171209E+03	0E+00
2.74428e+01	5.26977e-03 	 0 	 0E+00 	 1.17106E+03	0E+00
2.75132e+01	5.26934e-03 	 0 	 0E+00 	 1.170964E+03	0E+00
2.75837e+01	5.26924e-03 	 0 	 0E+00 	 1.170942E+03	0E+00
2.76541e+01	5.26835e-03 	 0 	 0E+00 	 1.170744E+03	0E+00
2.77245e+01	5.26803e-03 	 0 	 0E+00 	 1.170673E+03	0E+00
2.77950e+01	5.26818e-03 	 0 	 0E+00 	 1.170707E+03	0E+00
2.78654e+01	5.26751e-03 	 0 	 0E+00 	 1.170558E+03	0E+00
2.79359e+01	5.26705e-03 	 0 	 0E+00 	 1.170456E+03	0E+00
2.80063e+01	5.26504e-03 	 0 	 0E+00 	 1.170009E+03	0E+00
2.80768e+01	5.26452e-03 	 0 	 0E+00 	 1.169893E+03	0E+00
2.81472e+01	5.26466e-03 	 0 	 0E+00 	 1.169924E+03	0E+00
2.82177e+01	5.26291e-03 	 0 	 0E+00 	 1.169536E+03	0E+00
2.82881e+01	5.26190e-03 	 0 	 0E+00 	 1.169311E+03	0E+00
2.83587e+01	5.26184e-03 	 0 	 0E+00 	 1.169298E+03	0E+00
2.84292e+01	5.26134e-03 	 0 	 0E+00 	 1.169187E+03	0E+00
2.84996e+01	5.26054e-03 	 0 	 0E+00 	 1.169009E+03	0E+00
2.85701e+01	5.26137e-03 	 0 	 0E+00 	 1.169193E+03	0E+00
2.86405e+01	5.25991e-03 	 0 	 0E+00 	 1.168869E+03	0E+00
2.87110e+01	5.25959e-03 	 0 	 0E+00 	 1.168798E+03	0E+00
2.87814e+01	5.25871e-03 	 0 	 0E+00 	 1.168602E+03	0E+00
2.88519e+01	5.25853e-03 	 0 	 0E+00 	 1.168562E+03	0E+00
2.89224e+01	5.25701e-03 	 0 	 0E+00 	 1.168224E+03	0E+00
2.89928e+01	5.25772e-03 	 0 	 0E+00 	 1.168382E+03	0E+00
2.90633e+01	5.25743e-03 	 0 	 0E+00 	 1.168318E+03	0E+00
2.91337e+01	5.25690e-03 	 0 	 0E+00 	 1.1682E+03	0E+00
2.92042e+01	5.25647e-03 	 0 	 0E+00 	 1.168104E+03	0E+00
2.92747e+01	5.25589e-03 	 0 	 0E+00 	 1.167976E+03	0E+00
2.93451e+01	5.25538e-03 	 0 	 0E+00 	 1.167862E+03	0E+00
2.94156e+01	5.25458e-03 	 0 	 0E+00 	 1.167684E+03	0E+00
2.94860e+01	5.25359e-03 	 0 	 0E+00 	 1.167464E+03	0E+00
2.95565e+01	5.25337e-03 	 0 	 0E+00 	 1.167416E+03	0E+00
2.96269e+01	5.25303e-03 	 0 	 0E+00 	 1.16734E+03	0E+00
2.96973e+01	5.25269e-03 	 0 	 0E+00 	 1.167264E+03	0E+00
2.97678e+01	5.25148e-03 	 0 	 0E+00 	 1.166996E+03	0E+00
2.98383e+01	5.25161e-03 	 0 	 0E+00 	 1.167024E+03	0E+00
2.99087e+01	5.25092e-03 	 0 	 0E+00 	 1.166871E+03	0E+00
2.99791e+01	5.25032e-03 	 0 	 0E+00 	 1.166738E+03	0E+00
3.00496e+01	5.24923e-03 	 0 	 0E+00 	 1.166496E+03	0E+00
3.01200e+01	5.25065e-03 	 0 	 0E+00 	 1.166811E+03	0E+00
3.02308e+01	5.24953e-03 	 0 	 0E+00 	 1.166562E+03	0E+00
3.03012e+01	5.24888e-03 	 0 	 0E+00 	 1.166418E+03	0E+00
3.03716e+01	5.24772e-03 	 0 	 0E+00 	 1.16616E+03	0E+00
3.04421e+01	5.24673e-03 	 0 	 0E+00 	 1.16594E+03	0E+00
3.05125e+01	5.24670e-03 	 0 	 0E+00 	 1.165933E+03	0E+00
3.05830e+01	5.24665e-03 	 0 	 0E+00 	 1.165922E+03	0E+00
3.06534e+01	5.24621e-03 	 0 	 0E+00 	 1.165824E+03	0E+00
3.07239e+01	5.24559e-03 	 0 	 0E+00 	 1.165687E+03	0E+00
3.07943e+01	5.24465e-03 	 0 	 0E+00 	 1.165478E+03	0E+00
3.08648e+01	5.24460e-03 	 0 	 0E+00 	 1.165467E+03	0E+00
3.09353e+01	5.24346e-03 	 0 	 0E+00 	 1.165213E+03	0E+00
3.10058e+01	5.24372e-03 	 0 	 0E+00 	 1.165271E+03	0E+00
3.10762e+01	5.24308e-03 	 0 	 0E+00 	 1.165129E+03	0E+00
3.11467e+01	5.24244e-03 	 0 	 0E+00 	 1.164987E+03	0E+00
3.12171e+01	5.24209e-03 	 0 	 0E+00 	 1.164909E+03	0E+00
3.12876e+01	5.24275e-03 	 0 	 0E+00 	 1.165056E+03	0E+00
3.13580e+01	5.24228e-03 	 0 	 0E+00 	 1.164951E+03	0E+00
3.14285e+01	5.24073e-03 	 0 	 0E+00 	 1.164607E+03	0E+00
3.14990e+01	5.23977e-03 	 0 	 0E+00 	 1.164393E+03	0E+00
3.15694e+01	5.23924e-03 	 0 	 0E+00 	 1.164276E+03	0E+00
3.16399e+01	5.23931e-03 	 0 	 0E+00 	 1.164291E+03	0E+00
3.17103e+01	5.23873e-03 	 0 	 0E+00 	 1.164162E+03	0E+00
3.17807e+01	5.23867e-03 	 0 	 0E+00 	 1.164149E+03	0E+00
3.18512e+01	5.23698e-03 	 0 	 0E+00 	 1.163773E+03	0E+00
3.19216e+01	5.23646e-03 	 0 	 0E+00 	 1.163658E+03	0E+00
3.19921e+01	5.23493e-03 	 0 	 0E+00 	 1.163318E+03	0E+00
3.20625e+01	5.23522e-03 	 0 	 0E+00 	 1.163382E+03	0E+00
3.21330e+01	5.23473e-03 	 0 	 0E+00 	 1.163273E+03	0E+00
3.22034e+01	5.23441e-03 	 0 	 0E+00 	 1.163202E+03	0E+00
3.22739e+01	5.23345e-03 	 0 	 0E+00 	 1.162989E+03	0E+00
3.23444e+01	5.23286e-03 	 0 	 0E+00 	 1.162858E+03	0E+00
3.24148e+01	5.23294e-03 	 0 	 0E+00 	 1.162876E+03	0E+00
3.24853e+01	5.23247e-03 	 0 	 0E+00 	 1.162771E+03	0E+00
3.25558e+01	5.23113e-03 	 0 	 0E+00 	 1.162473E+03	0E+00
3.26262e+01	5.23171e-03 	 0 	 0E+00 	 1.162602E+03	0E+00
3.26967e+01	5.23089e-03 	 0 	 0E+00 	 1.16242E+03	0E+00
3.27671e+01	5.23108e-03 	 0 	 0E+00 	 1.162462E+03	0E+00
3.28376e+01	5.23073e-03 	 0 	 0E+00 	 1.162384E+03	0E+00
3.29080e+01	5.22982e-03 	 0 	 0E+00 	 1.162182E+03	0E+00
3.29785e+01	5.23008e-03 	 0 	 0E+00 	 1.16224E+03	0E+00
3.30489e+01	5.22994e-03 	 0 	 0E+00 	 1.162209E+03	0E+00
3.31194e+01	5.22874e-03 	 0 	 0E+00 	 1.161942E+03	0E+00
3.31898e+01	5.22822e-03 	 0 	 0E+00 	 1.161827E+03	0E+00
3.32603e+01	5.22695e-03 	 0 	 0E+00 	 1.161544E+03	0E+00
3.33307e+01	5.22681e-03 	 0 	 0E+00 	 1.161513E+03	0E+00
3.34012e+01	5.22606e-03 	 0 	 0E+00 	 1.161347E+03	0E+00
3.34716e+01	5.22659e-03 	 0 	 0E+00 	 1.161464E+03	0E+00
3.35421e+01	5.22542e-03 	 0 	 0E+00 	 1.161204E+03	0E+00
3.36125e+01	5.22496e-03 	 0 	 0E+00 	 1.161102E+03	0E+00
3.36830e+01	5.22448e-03 	 0 	 0E+00 	 1.160996E+03	0E+00
3.37535e+01	5.22447e-03 	 0 	 0E+00 	 1.160993E+03	0E+00
3.38239e+01	5.22487e-03 	 0 	 0E+00 	 1.161082E+03	0E+00
3.38943e+01	5.22335e-03 	 0 	 0E+00 	 1.160744E+03	0E+00
3.39648e+01	5.22315e-03 	 0 	 0E+00 	 1.1607E+03	0E+00
3.40352e+01	5.22123e-03 	 0 	 0E+00 	 1.160273E+03	0E+00
3.41057e+01	5.22143e-03 	 0 	 0E+00 	 1.160318E+03	0E+00
3.41761e+01	5.22096e-03 	 0 	 0E+00 	 1.160213E+03	0E+00
3.42466e+01	5.22082e-03 	 0 	 0E+00 	 1.160182E+03	0E+00
3.43170e+01	5.21968e-03 	 0 	 0E+00 	 1.159929E+03	0E+00
3.43875e+01	5.21926e-03 	 0 	 0E+00 	 1.159836E+03	0E+00
3.44579e+01	5.21919e-03 	 0 	 0E+00 	 1.15982E+03	0E+00
3.45284e+01	5.21891e-03 	 0 	 0E+00 	 1.159758E+03	0E+00
3.45988e+01	5.21739e-03 	 0 	 0E+00 	 1.15942E+03	0E+00
3.46693e+01	5.21670e-03 	 0 	 0E+00 	 1.159267E+03	0E+00
3.47397e+01	5.21726e-03 	 0 	 0E+00 	 1.159391E+03	0E+00
3.48102e+01	5.21665e-03 	 0 	 0E+00 	 1.159256E+03	0E+00
3.48807e+01	5.21592e-03 	 0 	 0E+00 	 1.159093E+03	0E+00
3.49511e+01	5.21619e-03 	 0 	 0E+00 	 1.159153E+03	0E+00
3.50216e+01	5.21502e-03 	 0 	 0E+00 	 1.158893E+03	0E+00
3.50920e+01	5.21456e-03 	 0 	 0E+00 	 1.158791E+03	0E+00
3.51625e+01	5.21447e-03 	 0 	 0E+00 	 1.158771E+03	0E+00
3.52330e+01	5.21401e-03 	 0 	 0E+00 	 1.158669E+03	0E+00
3.53034e+01	5.21286e-03 	 0 	 0E+00 	 1.158413E+03	0E+00
3.53739e+01	5.21261e-03 	 0 	 0E+00 	 1.158358E+03	0E+00
3.54443e+01	5.21324e-03 	 0 	 0E+00 	 1.158498E+03	0E+00
3.55148e+01	5.21193e-03 	 0 	 0E+00 	 1.158207E+03	0E+00
3.55852e+01	5.21127e-03 	 0 	 0E+00 	 1.15806E+03	0E+00
3.56557e+01	5.21154e-03 	 0 	 0E+00 	 1.15812E+03	0E+00
3.57261e+01	5.21054e-03 	 0 	 0E+00 	 1.157898E+03	0E+00
3.57966e+01	5.21000e-03 	 0 	 0E+00 	 1.157778E+03	0E+00
3.58670e+01	5.20967e-03 	 0 	 0E+00 	 1.157704E+03	0E+00
3.59375e+01	5.21011e-03 	 0 	 0E+00 	 1.157802E+03	0E+00
3.60079e+01	5.20918e-03 	 0 	 0E+00 	 1.157596E+03	0E+00
3.60784e+01	5.20949e-03 	 0 	 0E+00 	 1.157664E+03	0E+00
3.61488e+01	5.20904e-03 	 0 	 0E+00 	 1.157564E+03	0E+00
3.62193e+01	5.20805e-03 	 0 	 0E+00 	 1.157344E+03	0E+00
3.62897e+01	5.20865e-03 	 0 	 0E+00 	 1.157478E+03	0E+00
3.63602e+01	5.20694e-03 	 0 	 0E+00 	 1.157098E+03	0E+00
3.64307e+01	5.20738e-03 	 0 	 0E+00 	 1.157196E+03	0E+00
3.65011e+01	5.20579e-03 	 0 	 0E+00 	 1.156842E+03	0E+00
3.65716e+01	5.20437e-03 	 0 	 0E+00 	 1.156527E+03	0E+00
3.66420e+01	5.20428e-03 	 0 	 0E+00 	 1.156507E+03	0E+00
3.67124e+01	5.20302e-03 	 0 	 0E+00 	 1.156227E+03	0E+00
3.67829e+01	5.20250e-03 	 0 	 0E+00 	 1.156111E+03	0E+00
3.68533e+01	5.20174e-03 	 0 	 0E+00 	 1.155942E+03	0E+00
3.69238e+01	5.20120e-03 	 0 	 0E+00 	 1.155822E+03	0E+00
3.69942e+01	5.20094e-03 	 0 	 0E+00 	 1.155764E+03	0E+00
3.70647e+01	5.20137e-03 	 0 	 0E+00 	 1.15586E+03	0E+00
3.71352e+01	5.20049e-03 	 0 	 0E+00 	 1.155664E+03	0E+00
3.72056e+01	5.19983e-03 	 0 	 0E+00 	 1.155518E+03	0E+00
3.72761e+01	5.20004e-03 	 0 	 0E+00 	 1.155564E+03	0E+00
3.73465e+01	5.19886e-03 	 0 	 0E+00 	 1.155302E+03	0E+00
3.74169e+01	5.19832e-03 	 0 	 0E+00 	 1.155182E+03	0E+00
3.74874e+01	5.19747e-03 	 0 	 0E+00 	 1.154993E+03	0E+00
3.75578e+01	5.19728e-03 	 0 	 0E+00 	 1.154951E+03	0E+00
3.76283e+01	5.19693e-03 	 0 	 0E+00 	 1.154873E+03	0E+00
3.76987e+01	5.19708e-03 	 0 	 0E+00 	 1.154907E+03	0E+00
3.77692e+01	5.19625e-03 	 0 	 0E+00 	 1.154722E+03	0E+00
3.78396e+01	5.19644e-03 	 0 	 0E+00 	 1.154764E+03	0E+00
3.79101e+01	5.19506e-03 	 0 	 0E+00 	 1.154458E+03	0E+00
3.79806e+01	5.19413e-03 	 0 	 0E+00 	 1.154251E+03	0E+00
3.80510e+01	5.19330e-03 	 0 	 0E+00 	 1.154067E+03	0E+00
3.81215e+01	5.19208e-03 	 0 	 0E+00 	 1.153796E+03	0E+00
3.81919e+01	5.19171e-03 	 0 	 0E+00 	 1.153713E+03	0E+00
3.82624e+01	5.19225e-03 	 0 	 0E+00 	 1.153833E+03	0E+00
3.83328e+01	5.19157e-03 	 0 	 0E+00 	 1.153682E+03	0E+00
3.84032e+01	5.19146e-03 	 0 	 0E+00 	 1.153658E+03	0E+00
3.84737e+01	5.19047e-03 	 0 	 0E+00 	 1.153438E+03	0E+00
3.85441e+01	5.19034e-03 	 0 	 0E+00 	 1.153409E+03	0E+00
3.86146e+01	5.18964e-03 	 0 	 0E+00 	 1.153253E+03	0E+00
3.86850e+01	5.18983e-03 	 0 	 0E+00 	 1.153296E+03	0E+00
3.87555e+01	5.18843e-03 	 0 	 0E+00 	 1.152984E+03	0E+00
3.88260e+01	5.18857e-03 	 0 	 0E+00 	 1.153016E+03	0E+00
3.88964e+01	5.18820e-03 	 0 	 0E+00 	 1.152933E+03	0E+00
3.89669e+01	5.18708e-03 	 0 	 0E+00 	 1.152684E+03	0E+00
3.90373e+01	5.18589e-03 	 0 	 0E+00 	 1.15242E+03	0E+00
3.91077e+01	5.18591e-03 	 0 	 0E+00 	 1.152424E+03	0E+00
3.91781e+01	5.18572e-03 	 0 	 0E+00 	 1.152382E+03	0E+00
3.92486e+01	5.18466e-03 	 0 	 0E+00 	 1.152147E+03	0E+00
3.93190e+01	5.18444e-03 	 0 	 0E+00 	 1.152098E+03	0E+00
3.93895e+01	5.18369e-03 	 0 	 0E+00 	 1.151931E+03	0E+00
3.94599e+01	5.18376e-03 	 0 	 0E+00 	 1.151947E+03	0E+00
3.95304e+01	5.18290e-03 	 0 	 0E+00 	 1.151756E+03	0E+00
3.96009e+01	5.18341e-03 	 0 	 0E+00 	 1.151869E+03	0E+00
3.96713e+01	5.18264e-03 	 0 	 0E+00 	 1.151698E+03	0E+00
3.97418e+01	5.18253e-03 	 0 	 0E+00 	 1.151673E+03	0E+00
3.98122e+01	5.18089e-03 	 0 	 0E+00 	 1.151309E+03	0E+00
3.98827e+01	5.18086e-03 	 0 	 0E+00 	 1.151302E+03	0E+00
3.99531e+01	5.18019e-03 	 0 	 0E+00 	 1.151153E+03	0E+00
4.00236e+01	5.18009e-03 	 0 	 0E+00 	 1.151131E+03	0E+00
4.00940e+01	5.17978e-03 	 0 	 0E+00 	 1.151062E+03	0E+00
4.01645e+01	5.17945e-03 	 0 	 0E+00 	 1.150989E+03	0E+00
4.02349e+01	5.17922e-03 	 0 	 0E+00 	 1.150938E+03	0E+00
4.03054e+01	5.17863e-03 	 0 	 0E+00 	 1.150807E+03	0E+00
4.03758e+01	5.17836e-03 	 0 	 0E+00 	 1.150747E+03	0E+00
4.04463e+01	5.17768e-03 	 0 	 0E+00 	 1.150596E+03	0E+00
4.05167e+01	5.17797e-03 	 0 	 0E+00 	 1.15066E+03	0E+00
4.05872e+01	5.17649e-03 	 0 	 0E+00 	 1.150331E+03	0E+00
4.06576e+01	5.17478e-03 	 0 	 0E+00 	 1.149951E+03	0E+00
4.07281e+01	5.17438e-03 	 0 	 0E+00 	 1.149862E+03	0E+00
4.07986e+01	5.17330e-03 	 0 	 0E+00 	 1.149622E+03	0E+00
4.08690e+01	5.17295e-03 	 0 	 0E+00 	 1.149544E+03	0E+00
4.09395e+01	5.17225e-03 	 0 	 0E+00 	 1.149389E+03	0E+00
4.10099e+01	5.17235e-03 	 0 	 0E+00 	 1.149411E+03	0E+00
4.10804e+01	5.17144e-03 	 0 	 0E+00 	 1.149209E+03	0E+00
4.11508e+01	5.17136e-03 	 0 	 0E+00 	 1.149191E+03	0E+00
4.12213e+01	5.17090e-03 	 0 	 0E+00 	 1.149089E+03	0E+00
4.12917e+01	5.17011e-03 	 0 	 0E+00 	 1.148913E+03	0E+00
4.13622e+01	5.16991e-03 	 0 	 0E+00 	 1.148869E+03	0E+00
4.14326e+01	5.16974e-03 	 0 	 0E+00 	 1.148831E+03	0E+00
4.15031e+01	5.17003e-03 	 0 	 0E+00 	 1.148896E+03	0E+00
4.15735e+01	5.16897e-03 	 0 	 0E+00 	 1.14866E+03	0E+00
4.16440e+01	5.16889e-03 	 0 	 0E+00 	 1.148642E+03	0E+00
4.17145e+01	5.16889e-03 	 0 	 0E+00 	 1.148642E+03	0E+00
4.17849e+01	5.16824e-03 	 0 	 0E+00 	 1.148498E+03	0E+00
4.18554e+01	5.16729e-03 	 0 	 0E+00 	 1.148287E+03	0E+00
4.19258e+01	5.16760e-03 	 0 	 0E+00 	 1.148356E+03	0E+00
4.19962e+01	5.16684e-03 	 0 	 0E+00 	 1.148187E+03	0E+00
4.20667e+01	5.16654e-03 	 0 	 0E+00 	 1.14812E+03	0E+00
4.21371e+01	5.16599e-03 	 0 	 0E+00 	 1.147998E+03	0E+00
4.22076e+01	5.16507e-03 	 0 	 0E+00 	 1.147793E+03	0E+00
4.22780e+01	5.16475e-03 	 0 	 0E+00 	 1.147722E+03	0E+00
4.23485e+01	5.16451e-03 	 0 	 0E+00 	 1.147669E+03	0E+00
4.24190e+01	5.16378e-03 	 0 	 0E+00 	 1.147507E+03	0E+00
4.24894e+01	5.16385e-03 	 0 	 0E+00 	 1.147522E+03	0E+00
4.25598e+01	5.16333e-03 	 0 	 0E+00 	 1.147407E+03	0E+00
4.26303e+01	5.16269e-03 	 0 	 0E+00 	 1.147264E+03	0E+00
4.27007e+01	5.16211e-03 	 0 	 0E+00 	 1.147136E+03	0E+00
4.27711e+01	5.16120e-03 	 0 	 0E+00 	 1.146933E+03	0E+00
4.28416e+01	5.16043e-03 	 0 	 0E+00 	 1.146762E+03	0E+00
4.29120e+01	5.16037e-03 	 0 	 0E+00 	 1.146749E+03	0E+00
4.29825e+01	5.16029e-03 	 0 	 0E+00 	 1.146731E+03	0E+00
4.30529e+01	5.15934e-03 	 0 	 0E+00 	 1.14652E+03	0E+00
4.31234e+01	5.15863e-03 	 0 	 0E+00 	 1.146362E+03	0E+00
4.31938e+01	5.15752e-03 	 0 	 0E+00 	 1.146116E+03	0E+00
4.32643e+01	5.15747e-03 	 0 	 0E+00 	 1.146104E+03	0E+00
4.33347e+01	5.15719e-03 	 0 	 0E+00 	 1.146042E+03	0E+00
4.34052e+01	5.15698e-03 	 0 	 0E+00 	 1.145996E+03	0E+00
4.34757e+01	5.15734e-03 	 0 	 0E+00 	 1.146076E+03	0E+00
4.35461e+01	5.15653e-03 	 0 	 0E+00 	 1.145896E+03	0E+00
4.36166e+01	5.15666e-03 	 0 	 0E+00 	 1.145924E+03	0E+00
4.36870e+01	5.15568e-03 	 0 	 0E+00 	 1.145707E+03	0E+00
4.37575e+01	5.15611e-03 	 0 	 0E+00 	 1.145802E+03	0E+00
4.38279e+01	5.15531e-03 	 0 	 0E+00 	 1.145624E+03	0E+00
4.38984e+01	5.15525e-03 	 0 	 0E+00 	 1.145611E+03	0E+00
4.39688e+01	5.15503e-03 	 0 	 0E+00 	 1.145562E+03	0E+00
4.40393e+01	5.15477e-03 	 0 	 0E+00 	 1.145504E+03	0E+00
4.41097e+01	5.15384e-03 	 0 	 0E+00 	 1.145298E+03	0E+00
4.41802e+01	5.15149e-03 	 0 	 0E+00 	 1.144776E+03	0E+00
4.42506e+01	5.15121e-03 	 0 	 0E+00 	 1.144713E+03	0E+00
4.43211e+01	5.15053e-03 	 0 	 0E+00 	 1.144562E+03	0E+00
4.43915e+01	5.15065e-03 	 0 	 0E+00 	 1.144589E+03	0E+00
4.44620e+01	5.14991e-03 	 0 	 0E+00 	 1.144424E+03	0E+00
4.45324e+01	5.14927e-03 	 0 	 0E+00 	 1.144282E+03	0E+00
4.46029e+01	5.14955e-03 	 0 	 0E+00 	 1.144344E+03	0E+00
4.46733e+01	5.14804e-03 	 0 	 0E+00 	 1.144009E+03	0E+00
4.47438e+01	5.14905e-03 	 0 	 0E+00 	 1.144233E+03	0E+00
4.48141e+01	5.14903e-03 	 0 	 0E+00 	 1.144229E+03	0E+00
4.48846e+01	5.14845e-03 	 0 	 0E+00 	 1.1441E+03	0E+00
4.49551e+01	5.14727e-03 	 0 	 0E+00 	 1.143838E+03	0E+00
4.50255e+01	5.14679e-03 	 0 	 0E+00 	 1.143731E+03	0E+00
4.50960e+01	5.14593e-03 	 0 	 0E+00 	 1.14354E+03	0E+00
4.51664e+01	5.14618e-03 	 0 	 0E+00 	 1.143596E+03	0E+00
4.52369e+01	5.14556e-03 	 0 	 0E+00 	 1.143458E+03	0E+00
4.53477e+01	5.14464e-03 	 0 	 0E+00 	 1.143253E+03	0E+00
4.54182e+01	5.14529e-03 	 0 	 0E+00 	 1.143398E+03	0E+00
4.54886e+01	5.14316e-03 	 0 	 0E+00 	 1.142924E+03	0E+00
4.55591e+01	5.14329e-03 	 0 	 0E+00 	 1.142953E+03	0E+00
4.56295e+01	5.14274e-03 	 0 	 0E+00 	 1.142831E+03	0E+00
4.57000e+01	5.14275e-03 	 0 	 0E+00 	 1.142833E+03	0E+00
4.57704e+01	5.14295e-03 	 0 	 0E+00 	 1.142878E+03	0E+00
4.58409e+01	5.14206e-03 	 0 	 0E+00 	 1.14268E+03	0E+00
4.59113e+01	5.14110e-03 	 0 	 0E+00 	 1.142467E+03	0E+00
4.59817e+01	5.14147e-03 	 0 	 0E+00 	 1.142549E+03	0E+00
4.60522e+01	5.14186e-03 	 0 	 0E+00 	 1.142636E+03	0E+00
4.61226e+01	5.14022e-03 	 0 	 0E+00 	 1.142271E+03	0E+00
4.61931e+01	5.13990e-03 	 0 	 0E+00 	 1.1422E+03	0E+00
4.62635e+01	5.13989e-03 	 0 	 0E+00 	 1.142198E+03	0E+00
4.63340e+01	5.13912e-03 	 0 	 0E+00 	 1.142027E+03	0E+00
4.64044e+01	5.13943e-03 	 0 	 0E+00 	 1.142096E+03	0E+00
4.64749e+01	5.13808e-03 	 0 	 0E+00 	 1.141796E+03	0E+00
4.65453e+01	5.13826e-03 	 0 	 0E+00 	 1.141836E+03	0E+00
4.66158e+01	5.13734e-03 	 0 	 0E+00 	 1.141631E+03	0E+00
