>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
4.50000e+00	3.93403e-06 	 0.1 	 3.93403E-05 	 8.742289E-01 	 2.222222E+04
4.00000e+00	2.97450e-06 	 0.1 	 2.9745E-05 	 6.61E-01 	 2.222222E+04
3.50000e+00	2.21521e-06 	 0.1 	 2.21521E-05 	 4.922689E-01 	 2.222222E+04
3.00000e+00	1.59686e-06 	 0.1 	 1.59686E-05 	 3.548578E-01 	 2.222222E+04
2.50000e+00	1.11223e-06 	 0.1 	 1.11223E-05 	 2.471622E-01 	 2.222222E+04
2.00000e+00	7.28340e-07 	 0.1 	 7.2834E-06 	 1.618533E-01 	 2.222222E+04
1.50000e+00	4.31600e-07 	 0.1 	 4.316E-06 	 9.591111E-02 	 2.222222E+04
1.00000e+00	2.27346e-07 	 0.1 	 2.27346E-06 	 5.052133E-02 	 2.222222E+04
5.00000e-01	8.98744e-08 	 0.1 	 8.98744E-07 	 1.997209E-02 	 2.222222E+04
0.00000e+00	-1.09640e-10 	 0.1 	 -1.0964E-09 	 -2.436444E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_G7_PT5100_P5_oled_002.txt
