>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
5.50000e+00	2.16581e-06 	 0.1 	 2.16581E-05 	 4.812911E-01 	 2.222222E+04
5.00000e+00	1.79290e-06 	 0.1 	 1.7929E-05 	 3.984222E-01 	 2.222222E+04
4.50000e+00	1.52055e-06 	 0.1 	 1.52055E-05 	 3.379E-01 	 2.222222E+04
4.00000e+00	1.31123e-06 	 0.1 	 1.31123E-05 	 2.913844E-01 	 2.222222E+04
3.50000e+00	1.12856e-06 	 0.1 	 1.12856E-05 	 2.507911E-01 	 2.222222E+04
3.00000e+00	9.59553e-07 	 0.1 	 9.59553E-06 	 2.13234E-01 	 2.222222E+04
2.50000e+00	7.93923e-07 	 0.1 	 7.93923E-06 	 1.764273E-01 	 2.222222E+04
2.00000e+00	6.32047e-07 	 0.1 	 6.32047E-06 	 1.404549E-01 	 2.222222E+04
1.50000e+00	4.72329e-07 	 0.1 	 4.72329E-06 	 1.04962E-01 	 2.222222E+04
1.00000e+00	3.13946e-07 	 0.1 	 3.13946E-06 	 6.976578E-02 	 2.222222E+04
5.00000e-01	1.56630e-07 	 0.1 	 1.5663E-06 	 3.480667E-02 	 2.222222E+04
0.00000e+00	-1.02140e-10 	 0.1 	 -1.0214E-09 	 -2.269778E-05 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_G2_PT5100_P1_oled_000.txt
