V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.00000e+01 2.45299e-05 5.1 4.809784E-06 5.451089E+00 1.133333E+06
1.00000e+01 2.45078e-05 5.1 4.805451E-06 5.446178E+00 1.133333E+06
1.00000e+01 2.44837e-05 5.1 4.800725E-06 5.440822E+00 1.133333E+06
1.00000e+01 2.45259e-05 5.1 4.809E-06 5.4502E+00 1.133333E+06
1.00000e+01 2.44728e-05 5.1 4.798588E-06 5.4384E+00 1.133333E+06
1.00000e+01 2.45140e-05 5.1 4.806667E-06 5.447556E+00 1.133333E+06
1.00000e+01 2.43699e-05 5.1 4.778412E-06 5.415533E+00 1.133333E+06
1.00000e+01 2.44242e-05 5.1 4.789059E-06 5.4276E+00 1.133333E+06
1.00000e+01 2.44929e-05 5.1 4.802529E-06 5.442867E+00 1.133333E+06
1.00000e+01 2.43451e-05 5.1 4.773549E-06 5.410022E+00 1.133333E+06
1.00000e+01 2.44241e-05 5.1 4.789039E-06 5.427578E+00 1.133333E+06
1.00000e+01 2.43336e-05 5.1 4.771294E-06 5.407467E+00 1.133333E+06
1.00000e+01 2.43334e-05 5.1 4.771255E-06 5.407422E+00 1.133333E+06
1.00000e+01 2.42875e-05 5.1 4.762255E-06 5.397222E+00 1.133333E+06
1.00000e+01 2.46154e-05 5.1 4.826549E-06 5.470089E+00 1.133333E+06
1.00000e+01 2.41962e-05 5.1 4.744353E-06 5.376933E+00 1.133333E+06
1.00000e+01 2.45825e-05 5.1 4.820098E-06 5.462778E+00 1.133333E+06
1.00000e+01 2.41050e-05 4.1 5.879268E-06 5.356667E+00 9.111111E+05
1.00000e+01 2.41279e-05 4.1 5.884854E-06 5.361756E+00 9.111111E+05
1.00000e+01 2.40922e-05 4.1 5.876146E-06 5.353822E+00 9.111111E+05
1.00000e+01 2.40856e-05 4.1 5.874537E-06 5.352356E+00 9.111111E+05
1.00000e+01 2.40469e-05 4.1 5.865098E-06 5.343756E+00 9.111111E+05
1.00000e+01 2.40238e-05 4.1 5.859463E-06 5.338622E+00 9.111111E+05
