>>head<<V(__) 	 I(__) 	 lux 	 CurrCoeff. 	 CurrA/m^-2. 	 lux/m^-1
1.10000e+01	9.99940e-02 	 0.1 	 9.9994E-01 	 2.222089E+04 	 2.222222E+04
1.05000e+01	9.97577e-02 	 0.1 	 9.97577E-01 	 2.216838E+04 	 2.222222E+04
1.00000e+01	9.50001e-02 	 0.1 	 9.50001E-01 	 2.111113E+04 	 2.222222E+04
9.50000e+00	9.02321e-02 	 0.1 	 9.02321E-01 	 2.005158E+04 	 2.222222E+04
9.00000e+00	8.55234e-02 	 0.1 	 8.55234E-01 	 1.90052E+04 	 2.222222E+04
8.50000e+00	8.08435e-02 	 0.1 	 8.08435E-01 	 1.796522E+04 	 2.222222E+04
8.00000e+00	7.61518e-02 	 0.1 	 7.61518E-01 	 1.692262E+04 	 2.222222E+04
7.50000e+00	7.14665e-02 	 0.1 	 7.14665E-01 	 1.588144E+04 	 2.222222E+04
7.00000e+00	6.67606e-02 	 0.1 	 6.67606E-01 	 1.483569E+04 	 2.222222E+04
6.50000e+00	6.20096e-02 	 0.1 	 6.20096E-01 	 1.377991E+04 	 2.222222E+04
6.00000e+00	5.73111e-02 	 0.1 	 5.73111E-01 	 1.27358E+04 	 2.222222E+04
5.50000e+00	5.26030e-02 	 0.1 	 5.2603E-01 	 1.168956E+04 	 2.222222E+04
5.00000e+00	4.78896e-02 	 0.1 	 4.78896E-01 	 1.064213E+04 	 2.222222E+04
4.50000e+00	4.31662e-02 	 0.1 	 4.31662E-01 	 9.592489E+03 	 2.222222E+04
4.00000e+00	3.84205e-02 	 0.1 	 3.84205E-01 	 8.537889E+03 	 2.222222E+04
3.50000e+00	3.36594e-02 	 0.1 	 3.36594E-01 	 7.479867E+03 	 2.222222E+04
3.00000e+00	2.88789e-02 	 0.1 	 2.88789E-01 	 6.417533E+03 	 2.222222E+04
2.50000e+00	2.40849e-02 	 0.1 	 2.40849E-01 	 5.3522E+03 	 2.222222E+04
2.00000e+00	1.92927e-02 	 0.1 	 1.92927E-01 	 4.287267E+03 	 2.222222E+04
1.50000e+00	1.44836e-02 	 0.1 	 1.44836E-01 	 3.218578E+03 	 2.222222E+04
1.00000e+00	9.66382e-03 	 0.1 	 9.66382E-02 	 2.147516E+03 	 2.222222E+04
5.00000e-01	4.83706e-03 	 0.1 	 4.83706E-02 	 1.074902E+03 	 2.222222E+04
0.00000e+00	1.76750e-06 	 0.1 	 1.7675E-05 	 3.927778E-01 	 2.222222E+04
>>END<<
DATA: /home/user/PycharmProjects/OFET_K2636B_2019.10.15/data/Seria_G7_PT5100_P3_oled_000.txt
