V(__) I(__) lux CurrCoeff. CurrA/m^-2. lux/m^-1
1.50000e+01 3.25782e-03 616.42 5.285065E-06 7.2396E+02 1.369822E+08
1.45000e+01 2.46486e-03 464.32 5.308537E-06 5.477467E+02 1.031822E+08
1.40000e+01 1.84387e-03 347.25 5.309921E-06 4.097489E+02 7.716667E+07
1.35000e+01 1.37382e-03 257.19 5.341654E-06 3.052933E+02 5.715333E+07
1.30000e+01 1.01856e-03 189.14 5.385217E-06 2.263467E+02 4.203111E+07
1.25000e+01 7.43955e-04 137.11 5.425972E-06 1.653233E+02 3.046889E+07
1.20000e+01 5.44886e-04 98.8 5.51504E-06 1.210858E+02 2.195556E+07
1.15000e+01 4.00217e-04 70.6 5.668796E-06 8.893711E+01 1.568889E+07
1.10000e+01 2.91059e-04 49.4 5.891883E-06 6.467978E+01 1.097778E+07
1.05000e+01 2.07509e-04 34.3 6.049825E-06 4.611311E+01 7.622222E+06
1.00000e+01 1.40901e-04 23.2 6.073319E-06 3.131133E+01 5.155556E+06
9.50000e+00 1.00122e-04 15.2 6.586974E-06 2.224933E+01 3.377778E+06
9.00000e+00 7.08415e-05 10.1 7.01401E-06 1.574256E+01 2.244444E+06
8.50000e+00 5.02288e-05 6.1 8.23423E-06 1.116196E+01 1.355556E+06
8.00000e+00 3.57296e-05 4.1 8.714537E-06 7.939911E+00 9.111111E+05
7.50000e+00 2.56451e-05 2.1 1.221195E-05 5.698911E+00 4.666667E+05
7.00000e+00 1.85785e-05 1.1 1.688955E-05 4.128556E+00 2.444444E+05
6.50000e+00 1.36441e-05 1.1 1.240373E-05 3.032022E+00 2.444444E+05
6.00000e+00 1.01268e-05 0.1 1.01268E-04 2.2504E+00 2.222222E+04
5.50000e+00 7.50788e-06 0.1 7.50788E-05 1.668418E+00 2.222222E+04
5.00000e+00 5.61948e-06 0.1 5.61948E-05 1.248773E+00 2.222222E+04
4.50000e+00 4.12711e-06 0.1 4.12711E-05 9.171356E-01 2.222222E+04
4.00000e+00 3.07159e-06 0.1 3.07159E-05 6.825756E-01 2.222222E+04
3.50000e+00 2.25760e-06 0.1 2.2576E-05 5.016889E-01 2.222222E+04
3.00000e+00 1.60884e-06 0.1 1.60884E-05 3.5752E-01 2.222222E+04
2.50000e+00 1.10682e-06 0.1 1.10682E-05 2.4596E-01 2.222222E+04
2.00000e+00 7.18804e-07 0.1 7.18804E-06 1.597342E-01 2.222222E+04
1.50000e+00 4.31138e-07 0.1 4.31138E-06 9.580844E-02 2.222222E+04
1.00000e+00 2.28373e-07 0.1 2.28373E-06 5.074956E-02 2.222222E+04
5.00000e-01 9.46825e-08 0.1 9.46825E-07 2.104056E-02 2.222222E+04
0.00000e+00 -1.09202e-10 0.1 -1.09202E-09 -2.426711E-05 2.222222E+04
     
